"","author_id","author_name","canonical_key","extra","last_name","first_name","middle_name","check.accents"
"1400",1141,"Tappe, Sebastian","tappe|s",NA,"Tappe","Sebastian",NA,NA
"1401",1142,"Tarka, T J","tarka|t",NA,"Tarka","T","J",NA
"1402",1143,"Taylor, C.","taylor|c",NA,"Taylor","C",NA,NA
"1403",1144,"Taylor, Ryan","taylor|r",NA,"Taylor","Ryan",NA,NA
"1404",1145,"Tester, J W","tester|j",NA,"Tester","J","W",NA
"1405",1146,"Thakurta, J.","thakurta|j",NA,"Thakurta","J",NA,NA
"1406",1147,"Thapa, S.","thapa|s",NA,"Thapa","S",NA,NA
"1407",1148,"Theilen-Willige, Prof.Dr.habil. Barbara","theilenwillige|pb",NA,"Theilen-Willige","ProfDrhabil","Barbara",NA
"1408",1460,"Thiros, Nicholas",NA,NA,"Thiros","Nicholas",NA,NA
"1409",1149,"Thirumaran, Kiran","thirumaran|k",NA,"Thirumaran","Kiran",NA,NA
"1410",1150,"Thomas, K.","thomas|k",NA,"Thomas","K",NA,NA
"1411",1151,"Thomas, M A","thomas|m",NA,"Thomas","M","A",NA
"1412",1152,"Thomas, R D","thomas|r",NA,"Thomas","R","D",NA
"1413",1457,"Thomas, R. B.",NA,NA,"Thomas","R","B",NA
"1414",1153,"Thomas, V M","thomas|v",NA,"Thomas","V","M",NA
"1415",1154,"Thomazo, Christophe","thomazo|c",NA,"Thomazo","Christophe",NA,NA
"1416",1155,"Thompson, R A","thompson|r",NA,"Thompson","R","A",NA
"1417",1640,"Thompson, Zachary",NA,NA,"Thompson","Zachary",NA,NA
"1418",1156,"Thorne, J.","thorne|j",NA,"Thorne","J",NA,NA
"1419",1157,"Tian, Y.","tian|y",NA,"Tian","Y",NA,NA
"1420",1158,"Tillery, A C","tillery|a",NA,"Tillery","A","C",NA
"1421",1159,"Timbie, J.","timbie|j",NA,"Timbie","J",NA,NA
"1422",1160,"Tita, A.","tita|a",NA,"Tita","A",NA,NA
"1423",1163,"Todd, Erin","todd|e",NA,"Todd","Erin",NA,NA
"1424",1493,"Tohamy, Amira M. El",NA,NA,"Tohamy","Amira","M El",NA
"1425",1426,"Tokei, Zsolt",NA,NA,"Tokei","Zsolt",NA,NA
"1426",1165,"Toma, J.","toma|j",NA,"Toma","J",NA,NA
"1427",1164,"Tomaszewski, E J","tomaszewski|e",NA,"Tomaszewski","E","J",NA
"1428",1166,"Tomkins, A.","tomkins|a",NA,"Tomkins","A",NA,NA
"1429",1334,"Torregrosa, A.",NA,NA,"Torregrosa","A",NA,NA
"1430",1167,"Torrez, L F A","torrez|l",NA,"Torrez","L","F A",NA
"1431",1168,"Toscani, R.","toscani|r",NA,"Toscani","R",NA,NA
"1432",1169,"Tracy, B S","tracy|b",NA,"Tracy","B","S",NA
"1433",1472,"Trcera, Nicolas",NA,NA,"Trcera","Nicolas",NA,NA
"1434",1170,"Trcka, A R","trcka|a",NA,"Trcka","A","R",NA
"1435",1171,"Trembanis, A.","trembanis|a",NA,"Trembanis","A",NA,NA
"1436",1172,"Tripathi, P.","tripathi|p",NA,"Tripathi","P",NA,NA
"1437",1173,"Tripathy, S K","tripathy|s",NA,"Tripathy","S","K",NA
"1438",1174,"Troeye, B. Van","troeye|bv",NA,"Troeye","B","Van",NA
"1439",1175,"Trott, M L","trott|m",NA,"Trott","M","L",NA
"1440",1176,"Truskowski, Conner M.","truskowski|cm",NA,"Truskowski","Conner","M",NA
"1441",1177,"Tuladhar, A.","tuladhar|a",NA,"Tuladhar","A",NA,NA
"1442",1556,"Turner, Kenzie J.",NA,NA,"Turner","Kenzie","J",NA
"1443",1338,"Turner, M. M.",NA,NA,"Turner","M","M",NA
"1444",1178,"Twelker, Evan","twelker|e",NA,"Twelker","Evan",NA,NA
"1445",1179,"Ubide, T.","ubide|t",NA,"Ubide","T",NA,NA
"1446",1180,"Ulianov, A.","ulianov|a",NA,"Ulianov","A",NA,NA
"1447",1181,"Umhoefer, P J","umhoefer|p",NA,"Umhoefer","P","J",NA
"1448",1184,"Urdaneta, M P","urdaneta|m",NA,"Urdaneta","M","P",NA
"1449",1403,"Usai, Lorenzo",NA,NA,"Usai","Lorenzo",NA,NA
"1450",1185,"Vaka, D S","vaka|d",NA,"Vaka","D","S",NA
"1451",429,"Van Gosen, B S","gosen|bv",NA,"Van Gosen","B","S",NA
"1452",1187,"VanDerWielen, S.","vanderwielen|s",NA,"VanDerWielen","S",NA,NA
"1453",1189,"VanSistine, D P","vansistine|d",NA,"VanSistine","D","P",NA
"1454",1190,"Vass, C R","vass|c",NA,"Vass","C","R",NA
"1455",1192,"Vennin, Emmanuelle","vennin|e",NA,"Vennin","Emmanuelle",NA,NA
"1456",1193,"Verplanck, P.","verplanck|p",NA,"Verplanck","P",NA,NA
"1457",1194,"Vicroy, Stephanie","vicroy|s",NA,"Vicroy","Stephanie",NA,NA
"1458",1195,"Vikre, P.","vikre|p",NA,"Vikre","P",NA,NA
"1459",1196,"Villar, J E","villar|j",NA,"Villar","J","E",NA
"1460",1445,"Vinebrooke, Rolf",NA,NA,"Vinebrooke","Rolf",NA,NA
"1461",1197,"Virgone, Aurélien","virgone|a",NA,"Virgone","Aurélien",NA,NA
"1462",1198,"Visger, C J","visger|c",NA,"Visger","C","J",NA
"1463",1199,"Visscher, Pieter T.","visscher|pt",NA,"Visscher","Pieter","T",NA
"1464",1200,"Voosen, Paul","voosen|p",NA,"Voosen","Paul",NA,NA
"1465",1201,"Voudouris, P.","voudouris|p",NA,"Voudouris","P",NA,NA
"1466",1202,"Vrankar, D.","vrankar|d",NA,"Vrankar","D",NA,NA
"1467",1203,"Vredenburgh, L M","vredenburgh|l",NA,"Vredenburgh","L","M",NA
"1468",1205,"Vu, Binh","vu|b",NA,"Vu","Binh",NA,NA
"1469",1204,"Vuollo, J.","vuollo|j",NA,"Vuollo","J",NA,NA
"1470",1206,"Waegli, J A","waegli|j",NA,"Waegli","J","A",NA
"1471",1207,"Walsh, Gregory J.","walsh|gj",NA,"Walsh","Gregory","J",NA
"1472",1208,"Walsh, S.","walsh|s",NA,"Walsh","S",NA,NA
"1473",1209,"Walton, Zachary O.","walton|zo",NA,"Walton","Zachary","O",NA
"1474",1210,"Wang, B.","wang|b",NA,"Wang","B",NA,NA
"1475",1211,"Wang, C.","wang|c",NA,"Wang","C",NA,NA
"1476",1212,"Wang, D.","wang|d",NA,"Wang","D",NA,NA
"1477",1687,"Wang, Haihua",NA,NA,"Wang","Haihua",NA,NA
"1478",1213,"Wang, J.","wang|j",NA,"Wang","J",NA,NA
"1479",1214,"Wang, M.","wang|m",NA,"Wang","M",NA,NA
"1480",1543,"WANG, Peng",NA,NA,"WANG","Peng",NA,NA
"1481",1215,"Wang, Xin","wang|x",NA,"Wang","Xin",NA,NA
"1482",1570,"Wang, Xudong",NA,NA,"Wang","Xudong",NA,NA
"1483",1216,"Wang, Y Z","wang|y",NA,"Wang","Y","Z",NA
"1484",1217,"Wang, Z.","wang|z",NA,"Wang","Z",NA,NA
"1485",1219,"Warrell, K F","warrell|k",NA,"Warrell","K","F",NA
"1486",1220,"Waterman, Michell L.","waterman|ml",NA,"Waterman","Michell","L",NA
"1487",1222,"Watkins, L.","watkins|l",NA,"Watkins","L",NA,NA
"1488",1223,"Watson, E.","watson|e",NA,"Watson","E",NA,NA
"1489",1361,"Watts, Kathryn E.",NA,NA,"Watts","Kathryn","E",NA
"1490",1410,"Weeber, Max",NA,NA,"Weeber","Max",NA,NA
"1491",1224,"Weihermann, J D","weihermann|j",NA,"Weihermann","J","D",NA
"1492",1225,"Weil, A B","weil|a",NA,"Weil","A","B",NA
"1493",1227,"Weis, P.","weis|p",NA,"Weis","P",NA,NA
"1494",1226,"Weisberg, P J","weisberg|p",NA,"Weisberg","P","J",NA
"1495",1229,"Wen, Y.","wen|y",NA,"Wen","Y",NA,NA
"1496",1228,"Weng, Z.","weng|z",NA,"Weng","Z",NA,NA
"1497",1230,"Werdon, Melanie B.","werdon|mb",NA,"Werdon","Melanie","B",NA
"1498",1231,"Werner, T T","werner|t",NA,"Werner","T","T",NA
"1499",1233,"Westerhof, A B Phil","westerhof|ap","Phil","Westerhof","A","B",NA
"1500",1234,"Whipple, K X","whipple|k",NA,"Whipple","K","X",NA
"1501",1237,"White, J T","white|j",NA,"White","J","T",NA
"1502",1494,"White, Michael J. ",NA,NA,"White","Michael","J",NA
"1503",1239,"White, S J","white|s",NA,"White","S","J",NA
"1504",1236,"Whitenburg, Luke","whitenburg|l",NA,"Whitenburg","Luke",NA,NA
"1505",1329,"Whittaker, Amber T. H.",NA,NA,"Whittaker","Amber","T H",NA
"1506",1240,"Whittle, D.","whittle|d",NA,"Whittle","D",NA,NA
"1507",1241,"Wildland, Alec D.","wildland|ad",NA,"Wildland","Alec","D",NA
"1508",1242,"Wilkerson, G.","wilkerson|g",NA,"Wilkerson","G",NA,NA
"1509",1243,"Williams, D M","williams|d",NA,"Williams","D","M",NA
"1510",1446,"Williams, Jason",NA,NA,"Williams","Jason",NA,NA
"1511",1459,"Williams, Kenneth H.",NA,NA,"Williams","Kenneth","H",NA
"1512",1244,"Williams, Lance R.","williams|lr",NA,"Williams","Lance","R",NA
"1513",1245,"Williams, Marsha B.","williams|mb",NA,"Williams","Marsha","B",NA
"1514",1246,"Williams, S R","williams|s",NA,"Williams","S","R",NA
"1515",1247,"Willis, B T M","willis|b",NA,"Willis","B","T M",NA
"1516",1248,"Wilson, Alana M.","wilson|am",NA,"Wilson","Alana","M",NA
"1517",1249,"Wilson, N C","wilson|n",NA,"Wilson","N","C",NA
"1518",1250,"Wilson, S.","wilson|s",NA,"Wilson","S",NA,NA
"1519",1251,"Wilson, T S","wilson|t",NA,"Wilson","T","S",NA
"1520",1252,"Wiltermuth, M T","wiltermuth|m",NA,"Wiltermuth","M","T",NA
"1521",1642,"Windes, William E.",NA,NA,"Windes","William","E",NA
"1522",1455,"Wingo, P.",NA,NA,"Wingo","P",NA,NA
"1523",1253,"Winikoff, S G","winikoff|s",NA,"Winikoff","S","G",NA
"1524",1254,"Winn, C.","winn|c",NA,"Winn","C",NA,NA
"1525",1255,"Wintzer, N E","wintzer|n",NA,"Wintzer","N","E",NA
"1526",1469,"Wlodek, Adam",NA,NA,"Wlodek","Adam",NA,NA
"1527",1256,"Woodruff, L.","woodruff|l",NA,"Woodruff","L",NA,NA
"1528",1257,"Woods, R A","woods|r",NA,"Woods","R","A",NA
"1529",1258,"Workman, J B","workman|j",NA,"Workman","J","B",NA
"1530",1259,"Wortzel, Larry M.","wortzel|lm",NA,"Wortzel","Larry","M",NA
"1531",1261,"Wu, Connor Y. H.","wu|cyh",NA,"Wu","Connor","Y H",NA
"1532",1262,"Wu, Q.","wu|q",NA,"Wu","Q",NA,NA
"1533",1263,"Wu, S.","wu|s",NA,"Wu","S",NA,NA
"1534",1264,"Wu, X.","wu|x",NA,"Wu","X",NA,NA
"1535",1265,"Wu, Y.","wu|y",NA,"Wu","Y",NA,NA
"1536",1266,"Wyatt, W. Chris","wyatt|wc",NA,"Wyatt","W","Chris",NA
"1537",1267,"Wypych, Alicja","wypych|a",NA,"Wypych","Alicja",NA,NA
"1538",1629,"Xia, Qifan",NA,NA,"Xia","Qifan",NA,NA
"1539",1268,"Xie, Zhenan","xie|z",NA,"Xie","Zhenan",NA,NA
"1540",1270,"Xu, C.","xu|c",NA,"Xu","C",NA,NA
"1541",1595,"Xu, Deyi",NA,NA,"Xu","Deyi",NA,NA
"1542",1271,"Xu, Gui-Liang","xu|g",NA,"Xu","Gui-Liang",NA,NA
"1543",1272,"Xu, Yuankun","xu|y",NA,"Xu","Yuankun",NA,NA
"1544",1706,"Xu, Yueren",NA,NA,"Xu","Yueren",NA,NA
"1545",1274,"Yadav, B.","yadav|b",NA,"Yadav","B",NA,NA
"1546",1275,"Yadav, S.","yadav|s",NA,"Yadav","S",NA,NA
"1547",1586,"Yalcin, Cihan",NA,NA,"Yalcin","Cihan",NA,NA
"1548",1277,"Yang, C X","yang|c",NA,"Yang","C","X",NA
"1549",1278,"Yang, D C","yang|d",NA,"Yang","D","C",NA
"1550",1279,"Yang, H.","yang|h",NA,"Yang","H",NA,NA
"1551",1450,"Yang, Weihong",NA,NA,"Yang","Weihong",NA,NA
"1552",1280,"Yang, X.","yang|x",NA,"Yang","X",NA,NA
"1553",1281,"Yang, Yanshen","yang|y",NA,"Yang","Yanshen",NA,NA
"1554",1542,"Yang, Yuyao",NA,NA,"Yang","Yuyao",NA,NA
"1555",1282,"Yang, Zhan","yang|z",NA,"Yang","Zhan",NA,NA
"1556",1650,"Yang, Zhiming",NA,NA,"Yang","Zhiming",NA,NA
"1557",1283,"Yao, H.","yao|h",NA,"Yao","H",NA,NA
"1558",1284,"Yaragunda, V R","yaragunda|v",NA,"Yaragunda","V","R",NA
"1559",1285,"Yates, M G","yates|m",NA,"Yates","M","G",NA
"1560",1286,"Yaxley, Gregory M.","yaxley|gm",NA,"Yaxley","Gregory","M",NA
"1561",1287,"Yellich, J A","yellich|j",NA,"Yellich","J","A",NA
"1562",1288,"Yellishetty, M.","yellishetty|m",NA,"Yellishetty","M",NA,NA
"1563",1289,"Yonkee, A.","yonkee|a",NA,"Yonkee","A",NA,NA
"1564",1290,"Yonkee, W A","yonkee|w",NA,"Yonkee","W","A",NA
"1565",1448,"Younesi, Reza",NA,NA,"Younesi","Reza",NA,NA
"1566",1291,"Young, M L","young|m",NA,"Young","M","L",NA
"1567",1292,"Young, S B","young|s",NA,"Young","S","B",NA
"1568",1296,"Yu, B.","yu|b",NA,"Yu","B",NA,NA
"1569",1297,"Yu, G D","yu|g",NA,"Yu","G","D",NA
"1570",1298,"Yu, Q.","yu|q",NA,"Yu","Q",NA,NA
"1571",1299,"Yu, Y.","yu|y",NA,"Yu","Y",NA,NA
"1572",1300,"Yu, Zhifeng","yu|z",NA,"Yu","Zhifeng",NA,NA
"1573",1631,"Yu, Zihao",NA,NA,"Yu","Zihao",NA,NA
"1574",1294,"Yuan, L.","yuan|l",NA,"Yuan","L",NA,NA
"1575",1295,"Yusuf, S N","yusuf|s",NA,"Yusuf","S","N",NA
"1576",1301,"Zafra, J L Torres","zafra|jt","Torres","Zafra","J","L",NA
"1577",1302,"Zellman, K L","zellman|k",NA,"Zellman","K","L",NA
"1578",1303,"Zhang, B.","zhang|b",NA,"Zhang","B",NA,NA
"1579",1304,"Zhang, D.","zhang|d",NA,"Zhang","D",NA,NA
"1580",1305,"Zhang, F.","zhang|f",NA,"Zhang","F",NA,NA
"1581",1306,"Zhang, H.","zhang|h",NA,"Zhang","H",NA,NA
"1582",1307,"Zhang, J.","zhang|j",NA,"Zhang","J",NA,NA
"1583",1308,"Zhang, M.","zhang|m",NA,"Zhang","M",NA,NA
"1584",1633,"Zhang, Qiang",NA,NA,"Zhang","Qiang",NA,NA
"1585",1365,"Zhang, Shangqing",NA,NA,"Zhang","Shangqing",NA,NA
"1586",1309,"Zhang, Steven E","zhang|s",NA,"Zhang","Steven","E",NA
"1587",1310,"Zhang, Wencai","zhang|w",NA,"Zhang","Wencai",NA,NA
"1588",1370,"Zhang, Wenxu",NA,NA,"Zhang","Wenxu",NA,NA
"1589",1311,"Zhang, Y.","zhang|y",NA,"Zhang","Y",NA,NA
"1590",1312,"Zhang, Z.","zhang|z",NA,"Zhang","Z",NA,NA
"1591",1367,"Zhao, Fenghua",NA,NA,"Zhao","Fenghua",NA,NA
"1592",1373,"Zhao, Lihua",NA,NA,"Zhao","Lihua",NA,NA
"1593",1686,"Zhao, Rui",NA,NA,"Zhao","Rui",NA,NA
"1594",1545,"Zhao, Shen",NA,NA,"Zhao","Shen",NA,NA
"1595",1705,"Zhou, Chao",NA,NA,"Zhou","Chao",NA,NA
"1596",1313,"Zhou, D.","zhou|d",NA,"Zhou","D",NA,NA
"1597",1314,"Zhou, L.","zhou|l",NA,"Zhou","L",NA,NA
"1598",1315,"Zhou, S.","zhou|s",NA,"Zhou","S",NA,NA
"1599",1511,"Zhu, Xiyue",NA,NA,"Zhu","Xiyue",NA,NA
"1600",1317,"Zhu, Yichuan","zhu|y",NA,"Zhu","Yichuan",NA,NA
"1601",1596,"Zhu, Yongguang",NA,NA,"Zhu","Yongguang",NA,NA
"1602",1318,"Ziemkiewicz, P F","ziemkiewicz|p",NA,"Ziemkiewicz","P","F",NA
"1603",1319,"Zientek, M.","zientek|m",NA,"Zientek","M",NA,NA
"1604",1320,"Zimmerer, Mathew","zimmerer|m",NA,"Zimmerer","Mathew",NA,NA
"1605",1588,"Zimmerman, Jade",NA,NA,"Zimmerman","Jade",NA,NA
"1606",1369,"Zou, Yu",NA,NA,"Zou","Yu",NA,NA
"1607",1323,"Zuza, Andrew V.","zuza|av",NA,"Zuza","Andrew","V",NA
